Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
3/14/2013 21:00,9438.85409,1244.41408,1482.29532,733.58290,11015.69914,3111.75148,5595.79558,965.47418,33587.86677
3/14/2013 22:00,9183.94561,1217.64106,1469.28495,719.35532,10738.45041,3033.52148,5431.34183,945.22352,32738.76419
3/14/2013 23:00,8722.89858,1084.21603,1435.97336,683.88103,10057.84151,2871.59838,5071.93553,895.85792,30824.20235
3/15/2013 0:00,8183.60462,986.93920,1384.23716,636.91351,9120.98102,2334.19890,4599.59425,832.77657,28079.24522
3/15/2013 1:00,7771.97069,949.70165,1335.30122,607.87040,8472.43297,2146.14475,4200.23772,785.67772,26269.33712
3/15/2013 2:00,7530.09040,936.98569,1312.73808,588.98318,8059.91909,2009.82852,3955.98359,756.01641,25150.54495
3/15/2013 3:00,7413.10908,896.83101,1300.86982,580.46905,7817.90948,1930.56049,3816.10436,739.38624,24495.23952
3/15/2013 4:00,7386.08844,864.88413,1295.97083,581.05324,7767.45516,1890.06138,3751.62547,735.99481,24273.13346
3/15/2013 5:00,7524.29874,876.78885,1300.56770,588.30316,7928.47703,1896.07834,3798.29260,746.04190,24658.84832
3/15/2013 6:00,7962.54874,933.34050,1318.42931,611.55796,8444.40622,1987.25833,4055.65360,777.21692,26090.41157
3/15/2013 7:00,8569.44621,1083.29272,1364.85240,662.41771,9416.71108,2160.76984,4508.98500,835.80341,28602.27837
3/15/2013 8:00,8935.81220,1290.99334,1415.93545,697.37816,10091.37744,2289.25111,4851.07845,893.21029,30465.03645
3/15/2013 9:00,8974.64577,1297.13131,1416.23527,704.99108,10216.84113,2295.02655,4914.36595,904.21306,30723.45013
3/15/2013 10:00,9136.74759,1295.20026,1422.45352,712.81747,10412.28450,2368.50260,5009.45943,914.19288,31271.65825
3/15/2013 11:00,9353.81195,1287.74890,1433.60838,709.73813,10606.84560,2606.33677,5068.65286,923.56374,31990.30632
3/15/2013 12:00,9407.71498,1467.52903,1438.79476,706.83931,10692.16506,2815.37523,5150.90435,925.09441,32604.41713
3/15/2013 13:00,9441.22555,1478.59196,1433.00120,704.84568,10705.53342,2906.10518,5213.81709,927.01276,32810.13284
3/15/2013 14:00,9638.49198,1270.65882,1457.85920,710.90842,10793.46596,2998.24821,5310.69995,939.95269,33120.28522
3/15/2013 15:00,9747.10161,1284.01282,1478.53624,714.80942,10907.19265,3077.16608,5388.53780,948.52579,33545.88241
3/15/2013 16:00,9814.96174,1273.09492,1497.48945,719.13842,10954.65540,3144.44469,5467.63978,965.40588,33836.83028
3/15/2013 17:00,9818.67501,1282.21318,1511.10772,725.17782,10986.44022,3187.06964,5572.20304,977.16185,34060.04847
3/15/2013 18:00,9721.87811,1262.81357,1504.77903,723.59949,10965.97581,3158.67995,5586.47558,976.30801,33900.50956
3/15/2013 19:00,9453.37176,1253.25166,1485.75180,713.72012,10780.09226,3065.80503,5524.33664,965.27705,33241.60631
3/15/2013 20:00,9407.15600,1115.41610,1457.41857,712.29618,10685.37046,2969.54355,5411.05224,948.78681,32707.03991
3/15/2013 21:00,9620.30508,1170.12829,1473.08027,734.15286,11009.72462,3041.35819,5559.47915,973.60056,33581.82901
3/15/2013 22:00,9371.18240,1170.71517,1468.38073,717.76533,10670.42999,2969.38209,5397.10216,949.51391,32714.47179
3/15/2013 23:00,8923.28140,1114.91065,1434.37493,682.87608,10132.34018,2833.33424,5086.87948,903.69153,31111.68849
3/16/2013 0:00,8414.83927,1039.20557,1386.88518,643.02405,9335.37361,2353.29075,4653.87356,844.87292,28671.36491
3/16/2013 1:00,7935.98055,974.33306,1349.87280,608.32893,8588.61468,2182.34475,4283.47795,796.63775,26719.59048
3/16/2013 2:00,7602.08664,921.15907,1322.82939,582.73302,8099.72414,2040.50408,4011.42276,761.18832,25341.64742
3/16/2013 3:00,7428.86190,905.79375,1303.46738,571.13934,7710.98570,1948.39343,3840.64690,738.50332,24447.79171
3/16/2013 4:00,7339.98344,863.94560,1293.15754,566.22155,7550.92835,1896.72855,3744.25551,727.45877,23982.67931
3/16/2013 5:00,7309.22383,991.40184,1289.29264,564.23245,7526.33532,1873.68563,3708.07158,725.06268,23987.30596
3/16/2013 6:00,7436.40786,991.98214,1291.79492,572.92189,7692.46814,1901.13678,3781.28911,736.25320,24404.25403
3/16/2013 7:00,7736.76754,1036.18482,1319.58085,594.06998,8150.56602,1975.55212,3983.77035,765.23997,25561.73164
3/16/2013 8:00,7873.50182,1276.24131,1343.22232,610.48579,8572.75573,2051.34084,4212.16480,797.84728,26737.55990
3/16/2013 9:00,8094.72963,1108.56793,1355.14055,628.38880,8965.63094,2117.59943,4394.12232,825.17683,27489.35644
3/16/2013 10:00,8479.08901,1342.09049,1370.00830,654.96255,9471.14977,2266.13346,4640.93659,850.01015,29074.38032
3/16/2013 11:00,8843.26129,1308.38102,1394.17353,668.71698,9845.47115,2570.82828,4828.09905,874.54031,30333.47161
3/16/2013 12:00,9081.63022,1298.60311,1417.50043,676.93584,10038.19028,2821.04685,4956.82685,891.83941,31182.57299
3/16/2013 13:00,9221.39848,1394.73431,1426.69616,677.04907,10116.42493,2929.69493,5057.10279,906.65109,31729.75175
3/16/2013 14:00,9363.29548,1483.40303,1448.97933,678.46234,10211.39089,3018.21692,5177.73821,926.79063,32308.27682
3/16/2013 15:00,9507.05639,1349.53202,1473.70331,686.62318,10355.18679,3086.86280,5309.83630,952.75231,32721.55310
3/16/2013 16:00,9631.61368,1264.07581,1497.80249,702.66106,10546.47040,3122.05257,5488.24494,983.66717,33236.58813
3/16/2013 17:00,9637.26454,1215.75481,1520.41902,714.34091,10735.85585,3189.70503,5654.06152,1012.20114,33679.60281
3/16/2013 18:00,9536.30940,1257.05288,1522.74512,722.39193,10776.69902,3218.76596,5763.29284,1028.16059,33825.41773
3/16/2013 19:00,9325.73844,1295.08175,1512.17385,719.61228,10666.96780,3141.35191,5756.31140,1021.72713,33438.96457
3/16/2013 20:00,9385.72920,1293.52512,1481.84557,711.16882,10684.49090,3091.98616,5676.71462,999.28056,33324.74095
3/16/2013 21:00,9647.94315,1326.83516,1487.57970,727.89748,11023.09622,3171.27169,5784.72833,1011.05585,34180.40758
3/16/2013 22:00,9379.64206,1272.20845,1463.95248,703.44205,10720.30758,3087.75724,5579.24622,974.59256,33181.14864
3/16/2013 23:00,9013.63619,1217.93172,1429.41301,663.47911,10130.93501,2966.65176,5272.45576,921.87075,31616.37331
3/17/2013 0:00,8555.53827,1049.17664,1378.62789,620.97509,9384.45595,2518.28196,4888.84717,863.49496,29259.39793
3/17/2013 1:00,8075.52249,994.63269,1333.20965,583.73586,8672.04041,2368.66562,4515.46976,806.33847,27349.61496
3/17/2013 2:00,7723.48173,961.12683,1306.82386,560.67944,8158.74442,2222.93556,4221.70445,766.89706,25922.39335
3/17/2013 3:00,7478.59797,907.31904,1286.34572,548.01280,7823.66393,2118.74147,4036.91824,742.29054,24941.88969
3/17/2013 4:00,7330.84063,880.52387,1275.01624,542.88684,7589.64979,2055.50474,3919.31115,727.86215,24321.59541
3/17/2013 5:00,7270.99970,878.25019,1270.94454,541.72819,7539.20251,2015.73057,3857.31617,718.17428,24092.34614
3/17/2013 6:00,7344.88561,866.70396,1277.03765,555.47383,7595.46986,2014.04345,3863.25257,721.57017,24238.43709
3/17/2013 7:00,7524.78470,874.55932,1296.50173,575.65092,7792.38060,2044.66098,3969.61094,741.00179,24819.15097
3/17/2013 8:00,7570.64834,943.35794,1312.10957,597.96976,8165.93043,2093.11617,4158.47766,770.44366,25612.05353
3/17/2013 9:00,7711.13463,984.13081,1308.99587,626.21891,8577.04378,2180.39824,4330.57413,798.09175,26516.58812
3/17/2013 10:00,8209.33907,1038.43656,1339.98850,651.56569,9041.75183,2403.57548,4599.24184,826.52095,28110.41993
3/17/2013 11:00,8719.46733,1054.20804,1347.76392,656.97183,9413.99284,2574.89964,4829.22561,840.46447,29436.99370
3/17/2013 12:00,9127.93977,1049.67361,1361.31856,656.26746,9662.45637,2732.79062,4965.72117,852.56085,30408.72841
3/17/2013 13:00,9435.83443,1097.01531,1373.36605,660.85528,9902.35404,2906.24467,5140.05289,881.65541,31397.37808
3/17/2013 14:00,9675.74313,1118.12874,1381.35080,654.94318,9966.97873,3070.33085,5328.37745,904.54374,32100.39662
3/17/2013 15:00,9959.95725,1141.29385,1394.11015,646.48371,9904.85987,3234.08023,5580.31685,906.65535,32767.75724
3/17/2013 16:00,10200.75368,1158.26674,1412.94877,641.54782,9933.52322,3365.78085,5843.41054,919.14805,33475.37966
3/17/2013 17:00,10367.09898,1175.60754,1435.51361,639.39211,10149.05156,3368.71851,6131.91233,945.31000,34212.60464
3/17/2013 18:00,10341.85996,1134.29571,1453.44310,649.46691,10312.91681,3379.75084,6335.13033,969.04974,34575.91340
3/17/2013 19:00,10189.40589,1177.65714,1461.30589,661.27760,10398.95001,3317.55851,6399.41008,979.54208,34585.10719
3/17/2013 20:00,10292.12273,1221.58101,1450.20018,681.20621,10605.91897,3198.73251,6377.83949,983.62077,34811.22186
3/17/2013 21:00,10532.91579,1244.39045,1474.51629,718.66697,11100.39483,3248.28252,6488.90636,1006.38131,35814.45451
3/17/2013 22:00,10281.83237,1197.23218,1464.20597,702.73331,10739.87423,3140.77396,6280.64192,972.51150,34779.80543
3/17/2013 23:00,9671.69344,1117.23912,1409.12303,657.76574,9856.46731,2914.74294,5785.65718,901.79190,32314.48067
3/18/2013 0:00,8921.26505,1016.77111,1351.72522,612.59662,8827.57969,2610.21380,5140.35770,824.21363,29304.72281
3/18/2013 1:00,8372.04772,951.74795,1297.96664,582.04946,8071.08643,2366.67855,4624.01752,778.03750,27043.63176
3/18/2013 2:00,8014.25650,924.73897,1273.55946,567.92707,7651.70187,2201.48985,4300.66075,746.64812,25680.98258
3/18/2013 3:00,7866.75166,899.74752,1264.70577,564.99747,7442.96433,2099.41941,4125.37337,729.93505,24993.89458
3/18/2013 4:00,7827.23547,850.93547,1263.27697,568.23786,7384.54056,2039.27775,4039.31990,725.43445,24698.25844
3/18/2013 5:00,8021.85876,865.19359,1266.63461,580.75450,7583.77841,2033.78975,4096.17676,737.67460,25185.86097
3/18/2013 6:00,8599.27905,1085.15404,1294.32358,623.94605,8331.78317,2138.02806,4433.11973,777.00575,27282.63943
3/18/2013 7:00,9501.94415,1073.84311,1380.76381,711.44049,9762.28486,2425.75478,5068.67303,867.08313,30791.78737
3/18/2013 8:00,9885.24784,1150.78040,1438.05701,762.32433,10602.97307,2576.95612,5388.90467,924.30827,32729.55171
3/18/2013 9:00,9855.03614,1156.26948,1429.94414,755.92065,10474.79380,2546.29875,5282.84370,912.56096,32413.66763
3/18/2013 10:00,10045.52523,1223.33420,1437.92931,751.61291,10538.04930,2643.38451,5451.91098,918.68131,33010.42775
3/18/2013 11:00,10354.84356,1294.22828,1443.52349,745.32684,10732.98991,2799.24073,5763.98158,934.28538,34068.41979
3/18/2013 12:00,10717.23472,1309.29255,1450.14157,732.98865,10837.87915,2988.86334,6098.92605,948.36189,35083.68792
3/18/2013 13:00,11131.73237,1366.66197,1448.92858,723.68046,10887.39907,3218.09318,6437.99425,952.68729,36167.17717
3/18/2013 14:00,11647.95007,1389.55782,1463.35537,717.38674,10918.88698,3475.11461,6770.78734,961.29861,37344.33756
3/18/2013 15:00,12177.77723,1403.59427,1478.65116,709.22544,10904.09999,3697.22164,7027.52156,981.77435,38379.86563
3/18/2013 16:00,12642.67733,1434.20705,1499.05100,700.91821,10903.62243,3863.69661,7259.03334,1002.12645,39305.33241
3/18/2013 17:00,13016.84174,1442.02326,1512.38397,699.89846,10972.11390,3969.58096,7454.54967,1020.99638,40088.38835
3/18/2013 18:00,13001.67031,1446.80239,1500.28831,692.81627,10910.21438,3961.23222,7472.35077,1019.51322,40004.88786
3/18/2013 19:00,12605.48210,1409.50359,1482.29172,696.17093,10807.80378,3830.69522,7143.53498,997.37135,38972.85368
3/18/2013 20:00,12391.38718,1401.86155,1469.72415,712.85645,10951.74198,3637.79878,6863.83837,980.03377,38409.24223
3/18/2013 21:00,12302.05394,1406.25080,1494.19429,749.12423,11391.92470,3619.51304,6860.71656,1006.74882,38830.52637
3/18/2013 22:00,11722.46521,1339.29255,1472.86601,733.64673,10946.01357,3434.94593,6450.92055,973.95413,37074.10468
3/18/2013 23:00,10747.69291,1218.86987,1415.22305,687.83640,9998.95387,3135.94271,5754.13732,904.80731,33863.46343
3/19/2013 0:00,9730.96374,1087.52243,1349.90881,641.70286,8908.69741,2755.39065,5003.03202,825.36535,30302.58327
3/19/2013 1:00,8894.72671,1008.02508,1318.25598,614.81049,8229.41852,2435.67416,4460.29941,774.26152,27735.47187
3/19/2013 2:00,8359.24453,953.09629,1297.82072,602.70922,7805.81314,2252.27263,4137.35293,747.76873,26156.07817
3/19/2013 3:00,8028.41326,917.03510,1288.91893,600.90429,7670.97800,2124.91424,3929.95369,734.40221,25295.51972
3/19/2013 4:00,7804.35220,925.25539,1285.75097,608.71970,7652.44610,2057.68274,3841.37906,734.43368,24910.01982
3/19/2013 5:00,7821.80592,967.02327,1296.29273,628.37784,7966.65178,2046.51474,3848.05754,748.04447,25322.76829
3/19/2013 6:00,8284.98943,1013.16092,1324.07109,677.39821,8827.57312,2148.84742,4153.65167,791.14645,27220.83830
3/19/2013 7:00,9090.78707,1169.55740,1407.73044,767.37879,10414.49130,2433.51882,4798.12981,896.03391,30977.62755
3/19/2013 8:00,9207.36915,1246.44358,1467.70737,809.83010,11243.65281,2566.52545,5056.38685,959.23065,32557.14596
3/19/2013 9:00,9072.52197,1252.78206,1451.50070,796.45835,10979.75299,2527.05784,4946.73284,941.78852,31968.59527
3/19/2013 10:00,9307.02272,1234.47054,1453.77904,789.67126,10891.95103,2581.94830,5022.48287,937.87635,32219.20210
3/19/2013 11:00,9630.09455,1211.00787,1461.15701,771.41131,10835.70231,2838.02724,5163.95060,933.68679,32845.03768
3/19/2013 12:00,9952.30607,1200.80092,1459.87598,753.02634,10774.29568,3112.36212,5313.86290,932.27362,33498.80364
3/19/2013 13:00,10273.13175,1224.23802,1446.06784,734.50830,10678.43099,3292.52474,5513.68145,923.82302,34086.40610
3/19/2013 14:00,10728.78274,1237.19122,1464.29948,724.06028,10639.72078,3496.54719,5767.10112,941.97641,34999.67922
3/19/2013 15:00,11070.19347,1257.44655,1482.17965,720.16437,10574.52615,3694.02087,6035.45198,963.63277,35797.61581
3/19/2013 16:00,11322.75577,1255.84552,1491.36443,716.95601,10508.90754,3857.85438,6307.81353,978.05816,36439.55534
3/19/2013 17:00,11497.06071,1287.30228,1501.20371,715.40187,10512.90510,3965.61732,6467.04731,985.05277,36931.59107
3/19/2013 18:00,11337.38996,1276.94817,1486.68970,716.59352,10599.32641,3940.80722,6457.71374,981.97636,36797.44508
3/19/2013 19:00,10967.22105,1274.70355,1477.01814,729.64130,10716.39002,3812.92978,6347.60127,975.52818,36301.03327
3/19/2013 20:00,11008.61539,1320.45353,1464.85773,758.55500,11105.50124,3700.28052,6370.03150,981.14055,36709.43546
3/19/2013 21:00,11094.20231,1362.86999,1498.41226,787.95498,11471.05029,3750.81127,6545.04113,1013.97041,37524.31264
3/19/2013 22:00,10614.15957,1295.38371,1482.46589,765.47217,11021.01611,3604.73686,6242.83997,982.19055,36008.26482
3/19/2013 23:00,9805.53035,1172.24426,1431.06091,711.94145,10116.81561,3336.34291,5650.52421,915.44087,33139.90055
3/20/2013 0:00,8950.44350,1034.83272,1366.56426,661.98831,9064.23779,2713.08033,4981.46061,838.40320,29611.01071
3/20/2013 1:00,8333.94522,969.46293,1326.77457,633.99107,8420.25757,2433.87990,4485.37414,787.93135,27391.61674
3/20/2013 2:00,7955.96646,938.49616,1306.79901,622.74310,8065.00026,2270.61474,4164.81958,760.47368,26084.91299
3/20/2013 3:00,7714.90852,923.51246,1297.61970,620.05888,7939.54669,2179.42380,3928.66213,747.45029,25351.18246
3/20/2013 4:00,7492.66112,923.08704,1296.88618,627.53625,7964.32442,2134.46129,3795.40155,740.90801,24975.26586
3/20/2013 5:00,7413.71049,935.68780,1307.78926,646.63629,8291.87114,2131.83585,3816.35388,750.66633,25294.55103
3/20/2013 6:00,7850.87410,1009.15105,1356.97295,698.45811,9144.14565,2250.07239,4116.45206,821.46749,27247.59379
3/20/2013 7:00,8707.05478,1155.59685,1444.23974,788.27767,10779.52180,2553.29289,4764.13195,934.57788,31126.69357
3/20/2013 8:00,9089.89411,1245.75273,1516.62584,830.95755,11598.52632,2697.02878,5093.47735,999.88677,33072.14945
3/20/2013 9:00,8967.45014,1233.67034,1488.03970,810.44615,11238.60558,2619.82925,4986.53488,973.95995,32318.53598
3/20/2013 10:00,9132.60251,1220.46994,1470.09154,792.63409,11071.99987,2660.30212,5023.10675,967.49879,32338.70560
3/20/2013 11:00,9278.51262,1143.03816,1463.30822,776.32893,10920.32028,2845.83971,5083.50821,962.15589,32473.01202
3/20/2013 12:00,9355.29907,1137.35560,1461.22688,751.66659,10784.84734,2991.99027,5131.47128,954.78938,32568.64641
3/20/2013 13:00,9425.34599,1189.91296,1441.93308,734.54286,10748.55952,3030.03090,5176.77792,946.90343,32694.00665
3/20/2013 14:00,9578.87206,1197.78681,1450.45227,721.80150,10652.38966,3121.32467,5225.45639,948.66793,32896.75129
3/20/2013 15:00,9703.91698,1195.06652,1456.00119,711.20595,10555.26380,3206.80136,5275.59616,949.21732,33053.06927
3/20/2013 16:00,9849.47944,1206.00622,1459.31355,705.53661,10525.07264,3258.86149,5357.94596,955.41897,33317.63487
3/20/2013 17:00,10067.62822,1216.61576,1466.38666,704.52519,10507.29007,3284.25787,5447.91337,962.80006,33657.41720
3/20/2013 18:00,10036.00718,1201.59860,1450.94102,700.23089,10527.23333,3236.52448,5495.14373,961.36273,33609.04196
3/20/2013 19:00,9779.35125,1207.84736,1437.19982,703.64823,10504.19932,3129.68258,5444.17381,958.08631,33164.18868
3/20/2013 20:00,9764.28962,1215.66884,1437.89064,718.40716,10674.64037,3084.55852,5468.45297,966.62076,33330.52886
3/20/2013 21:00,9920.40924,1256.52338,1484.43405,759.32351,11262.06262,3198.13228,5712.18430,1011.35426,34604.42365
3/20/2013 22:00,9524.53576,1237.63224,1473.00509,744.94204,10913.21196,3117.88400,5477.75886,987.13281,33476.10277
3/20/2013 23:00,8843.88197,1113.32230,1425.15579,699.44903,10089.97608,2906.06912,4992.82974,925.65877,30996.34279
3/21/2013 0:00,8150.50207,1055.05335,1369.62353,654.93412,9119.27705,2349.51018,4438.31519,856.09479,27993.31027
3/21/2013 1:00,7654.45312,998.57605,1343.11654,633.25593,8464.20921,2138.43529,4068.04718,814.85980,26114.95313
3/21/2013 2:00,7368.32935,978.36570,1328.87971,623.67550,8153.73329,2008.94876,3876.63330,793.81745,25132.38306
3/21/2013 3:00,7216.72269,958.41842,1323.92670,621.11010,8042.54915,1930.18989,3780.65900,784.77876,24658.35471
3/21/2013 4:00,7210.86006,967.80031,1323.61322,625.72980,7998.61369,1895.68427,3714.63754,784.93962,24521.87850
3/21/2013 5:00,7345.61569,985.46574,1332.71727,640.54632,8299.27737,1898.40158,3799.41283,795.86517,25097.30197
3/21/2013 6:00,7919.85387,1039.93244,1360.89524,681.74874,9208.53545,2019.45868,4149.16929,843.53314,27223.12685
3/21/2013 7:00,8825.81613,1181.45792,1434.96610,765.99699,10782.34379,2321.51829,4847.36202,943.05756,31102.51880
3/21/2013 8:00,9120.40845,1265.79557,1489.58980,803.54743,11561.35803,2473.99144,5182.26003,997.53761,32894.48837
3/21/2013 9:00,9034.17225,1216.24436,1462.02367,789.60163,11327.03642,2416.39933,5050.92374,970.90595,32267.30735
3/21/2013 10:00,9176.73414,1222.10339,1465.33994,791.10137,11311.52701,2480.76456,5107.77655,968.92529,32524.27225
3/21/2013 11:00,9384.73254,1228.61806,1468.26371,794.05163,11287.19904,2730.08482,5185.15313,976.82443,33054.92736
3/21/2013 12:00,9483.70465,1217.07388,1474.13072,782.87582,11148.63158,2926.98951,5208.96333,972.69643,33215.06593
3/21/2013 13:00,9549.76594,1244.14351,1474.30315,768.59848,10963.69439,2965.31470,5238.64757,968.90307,33173.37079
3/21/2013 14:00,9643.90025,1226.18682,1490.15528,756.86255,10832.55646,2999.43218,5273.36362,975.53201,33197.98916
3/21/2013 15:00,9645.00473,1194.19421,1510.70878,741.77583,10702.11861,3035.99008,5279.80325,981.62924,33091.22473
3/21/2013 16:00,9586.93826,1187.84627,1529.60069,735.99972,10571.29400,3096.55409,5307.52341,992.95886,33008.71531
3/21/2013 17:00,9518.08846,1190.54515,1544.99013,738.19056,10625.25817,3146.66365,5379.91052,1034.23628,33177.88292
3/21/2013 18:00,9422.75790,1147.39149,1533.44370,736.83800,10593.90023,3138.84613,5428.04163,1035.01688,33036.23595
3/21/2013 19:00,9378.03266,1186.24152,1518.57812,740.38251,10569.83641,3109.29119,5438.58839,1036.33764,32977.28844
3/21/2013 20:00,9683.82533,1269.12640,1503.27770,752.22804,10809.41342,3137.09577,5558.22574,1039.95528,33753.14769
3/21/2013 21:00,9855.06216,1306.34544,1529.02596,785.10156,11382.00757,3290.84665,5896.69644,1076.53656,35121.62233
3/21/2013 22:00,9591.26672,1244.90946,1513.21388,769.06732,11005.32611,3238.71171,5739.43859,1053.10720,34155.04099
3/21/2013 23:00,8984.06564,1153.49989,1455.64764,718.37223,10169.76932,3056.55145,5285.28022,990.07672,31813.26312
3/22/2013 0:00,8342.09162,1071.77146,1382.08890,670.39809,9167.82947,2498.99545,4729.79849,912.60831,28775.58178
3/22/2013 1:00,7900.77167,1009.98754,1329.64981,639.90620,8494.35135,2305.44779,4302.15676,857.12763,26839.39876
3/22/2013 2:00,7630.46150,954.86151,1302.93782,621.43402,8083.26542,2182.21167,4082.06460,828.58969,25685.82623
3/22/2013 3:00,7467.66106,920.62753,1288.88416,613.16442,7850.81510,2111.44496,3962.60316,811.65140,25026.85179
3/22/2013 4:00,7436.47342,933.02371,1282.06413,619.34914,7748.33390,2077.17389,3912.62907,807.02661,24816.07386
3/22/2013 5:00,7583.62759,941.80483,1288.36741,636.36353,7871.56658,2081.62429,3962.69850,811.27778,25177.33050
3/22/2013 6:00,8160.38914,994.16838,1318.67911,677.92151,8556.45274,2203.78272,4295.82078,845.71575,27052.93014
3/22/2013 7:00,9147.52942,1148.83680,1392.93917,764.71182,9966.82537,2498.82713,4977.45786,927.94783,30825.07540
3/22/2013 8:00,9547.55404,1219.19124,1462.52302,813.41876,10751.12912,2660.98786,5333.93045,985.34870,32774.08320
3/22/2013 9:00,9568.23063,1207.71182,1448.01118,817.16714,10664.55292,2617.09642,5275.20299,977.50021,32575.47331
3/22/2013 10:00,9916.91350,1236.89736,1458.79287,826.66735,10853.37648,2691.11831,5376.74025,994.60314,33355.10927
3/22/2013 11:00,10401.37880,1250.81665,1461.08385,830.96107,11070.67468,2929.15847,5508.61804,1011.76757,34464.45913
3/22/2013 12:00,10720.78727,1267.62007,1457.24030,824.36307,11145.35736,3126.89499,5590.18470,1015.63859,35148.08636
3/22/2013 13:00,10928.11709,1279.24982,1449.90502,818.83566,11136.64466,3204.94673,5766.86577,1019.56184,35604.12659
3/22/2013 14:00,11205.94561,1299.27063,1460.22543,810.96403,11164.74189,3335.54431,6021.76723,1038.16760,36336.62672
3/22/2013 15:00,11400.86545,1314.23044,1467.31370,802.67913,11098.88947,3488.91955,6289.58673,1051.10357,36913.58802
3/22/2013 16:00,11523.16082,1326.65385,1464.92012,798.16151,11013.88424,3643.74120,6566.67260,1058.01625,37395.21059
3/22/2013 17:00,11550.51414,1297.99269,1459.17025,801.35439,11160.39105,3758.08366,6829.10981,1073.87272,37930.48871
3/22/2013 18:00,11455.04912,1320.33863,1441.79265,800.02205,11300.79596,3758.65594,6960.68667,1064.77152,38102.11254
3/22/2013 19:00,11119.61674,1273.49725,1428.67680,796.92710,11426.89360,3638.61734,6842.44593,1041.30344,37567.97819
3/22/2013 20:00,10953.36880,1291.81134,1417.61073,801.89099,11606.65903,3514.73326,6560.63704,1022.81736,37169.52855
3/22/2013 21:00,11049.54606,1311.00128,1452.86365,817.14863,11812.83211,3533.95778,6520.75681,1043.29058,37541.39690
3/22/2013 22:00,10729.58578,1251.57894,1446.79321,801.81430,11475.40319,3411.21134,6166.64314,1021.05390,36304.08380
3/22/2013 23:00,10180.26788,1173.61715,1400.05279,766.12998,10891.84975,3234.15020,5682.18283,973.91703,34302.16761
3/23/2013 0:00,9514.47800,1081.68508,1346.83323,724.66595,10125.34750,2727.19915,5123.04298,912.82206,31556.07395
3/23/2013 1:00,8818.71896,1006.55280,1312.20469,699.91452,9462.16621,2526.27714,4568.29812,866.89428,29261.02672
3/23/2013 2:00,8364.55049,965.98698,1298.30570,688.07317,9062.83952,2369.87254,4211.15953,839.86241,27800.65033
3/23/2013 3:00,8102.14327,922.00671,1304.00074,677.32029,8860.08201,2271.39922,3975.84071,823.51294,26936.30588
3/23/2013 4:00,7986.84186,922.76411,1302.04366,676.46991,8799.02814,2205.33053,3860.71360,818.57158,26571.76338
3/23/2013 5:00,7945.20525,916.81845,1305.42468,680.71602,8885.16316,2172.42967,3771.39129,820.13366,26497.28217
3/23/2013 6:00,8038.30238,934.07549,1320.93275,699.41672,9177.25434,2206.48124,3818.02495,838.64138,27033.12925
3/23/2013 7:00,8267.95499,1002.16314,1354.92187,721.26992,9789.72150,2263.95967,4028.00865,885.71455,28313.71429
3/23/2013 8:00,8521.48739,1056.52378,1395.34595,753.88279,10454.75959,2347.42468,4308.87459,928.33076,29766.62951
3/23/2013 9:00,8671.73517,1086.53581,1413.73808,780.11798,11131.22460,2436.94355,4513.38416,950.44810,30984.12746
3/23/2013 10:00,8914.03899,1127.61484,1423.49255,800.48170,11433.62313,2593.86254,4737.32353,985.48710,32015.92438
3/23/2013 11:00,9118.71285,1177.50232,1421.27500,812.86337,11521.51506,2913.68504,4880.76562,1003.99674,32850.31599
3/23/2013 12:00,9267.49511,1170.57772,1413.86452,808.83579,11378.39551,3226.80879,4948.43384,994.88327,33209.29454
3/23/2013 13:00,9318.73757,1155.51293,1412.15578,795.51005,11073.77807,3416.22516,4956.89516,982.46050,33111.27521
3/23/2013 14:00,9261.94078,1139.78129,1413.21889,778.85333,10689.51524,3608.21149,5000.83147,975.44496,32867.79746
3/23/2013 15:00,9174.64088,1113.69777,1410.86592,761.29914,10411.21807,3802.86798,5119.61046,975.74867,32769.94889
3/23/2013 16:00,9168.37554,1098.08599,1416.21313,753.97316,10304.91292,3952.35775,5338.09109,988.95454,33020.96412
3/23/2013 17:00,9279.14355,1069.29408,1424.61702,746.90005,10311.51422,4030.23787,5647.53584,1002.25415,33511.49677
3/23/2013 18:00,9369.65884,1096.89027,1423.79034,744.74250,10339.23794,4022.03177,5871.57584,1009.05862,33876.98611
3/23/2013 19:00,9399.88636,1108.95786,1416.13216,747.78921,10350.80438,3900.88079,5888.52428,1003.93582,33816.91086
3/23/2013 20:00,9585.10215,1187.88415,1388.25704,763.35562,10560.66160,3694.14310,5810.25890,994.71634,33984.37888
3/23/2013 21:00,9863.31300,1191.22295,1404.44345,784.99581,10994.69435,3635.70646,5954.89805,981.80599,34811.08006
3/23/2013 22:00,9666.51440,1179.97883,1383.54277,774.56615,10774.94310,3464.64467,5697.99747,951.32153,33893.50890
3/23/2013 23:00,9207.27471,1131.70139,1356.99190,756.18313,10294.43165,3246.42280,5323.02355,909.21126,32225.24037
3/24/2013 0:00,8690.23830,1071.14527,1343.52240,733.14930,9770.18719,2718.04106,4842.53138,871.09429,30039.90919
3/24/2013 1:00,8160.36129,1012.18183,1354.26561,718.31240,9329.37253,2409.44205,4433.30009,841.53225,28258.76805
